"cliid","nome","cnpj"
"3059","Hodkiewicz LLC","1423882245"
"3060","Schmeler, Schmeler and Ondricka","4368746937"
"3061","Rice and Sons","5274682235"
"3062","Champlin Group","2740276885"
"3063","Hartmann, Dibbert and Keebler","6542810137"
"3064","Heaney and Sons","3070245838"
"3065","Steuber - Stark","8630279036"
"3066","Casper Group","6169718285"
"3067","Shanahan, Douglas and Pollich","7514320466"
"3068","Parker, McCullough and Kuvalis","6470305601"
"3069","Kub, Jaskolski and Bogan","9438155953"
"3070","Johns - Osinski","3244372155"
"3071","Schoen, Marvin and Kutch","4070806881"
"3072","Klocko Group","5935808676"
"3073","Lesch, Larson and Nicolas","8915282248"
"3074","Goldner - Reichert","2749536677"
"3075","Grant LLC","5811552483"
"3076","Douglas, Sawayn and Fahey","931223547"
"3077","Wintheiser - Hane","6420699681"
"3078","Hickle - Jacobi","8678109807"
"3079","Sporer - Kovacek","1791757146"
"3080","Lemke - Denesik","2106755767"
"3081","Weissnat Inc","6072389228"
"3082","Lynch, Legros and Carroll","9510777331"
"3083","Glover LLC","3075823910"
"3084","Effertz Inc","4939298981"
"3085","Mayert - Gislason","4628751862"
"3086","Pollich - Rolfson","5207343955"
"3087","Labadie, Kling and Bernier","2684752699"
"3088","Dach - Franecki","4332633180"
"3089","Hackett LLC","6510052997"
"3090","Kozey - O.Reilly","8194886600"
"3091","Abshire, Marvin and Dicki","3505596043"
"3092","Gerlach - Hammes","6195047929"
"3093","Torp and Sons","8686082815"
"3094","Parker Inc","8308920098"
"3095","Botsford LLC","2763164293"
"3096","Konopelski LLC","6982852555"
"3097","Cummings - Wehner","158866681"
"3098","Harber Group","3211145109"
"3099","Kris and Sons","3136840771"
"3100","Mante, Kihn and Mitchell","9266971359"
"3101","Wyman, Luettgen and Welch","4868367269"
"3102","Walsh Group","927820846"
"3103","Bernier - Lynch","849043549"
"3104","Beatty - Schneider","9399777820"
"3105","Murray LLC","9252322221"
"3106","Lebsack - Muller","2044703270"
"3107","Purdy Group","4299267354"
"3108","Yost - Gislason","9380675542"
"3109","Huels - Hilll","4233881283"
"3110","Corwin, D.Amore and West","3026595233"
"3111","Lakin LLC","5947143364"
"3112","Larkin - McLaughlin","7115747857"
"3113","Lebsack LLC","7435190616"
"3114","Dickinson and Sons","3454679222"
"3115","Blanda - Stiedemann","6423900043"
"3116","Little - Rath","8243506446"
"3117","Dooley LLC","1195075200"
"3118","Reilly, Murphy and Cole","1273314301"
"3119","Kunze, Fritsch and Hand","1270281720"
"3120","Jerde LLC","4549836709"
"3121","Luettgen, Cole and Lind","5238561237"
"3122","McClure LLC","7383718089"
"3123","Witting Inc","1365431940"
"3124","Runte, Crona and Wehner","1082221090"
"3125","Hilll, Runte and Beatty","4150337411"
"3126","Weissnat Inc","5037011353"
"3127","Durgan, Grant and Considine","8343409639"
"3128","Leannon and Sons","7424930230"
"3129","Herzog - Ritchie","6929259691"
"3130","Gottlieb, Smitham and Dooley","3702218165"
"3131","McLaughlin Inc","7885235726"
"3132","Nicolas, Flatley and Bosco","175198845"
"3133","Hauck, Kunde and Donnelly","1539373290"
"3134","Heaney - Graham","627005586"
"3135","Sipes - Stroman","5150323039"
"3136","Hand, Ullrich and O.Kon","83332367"
"3137","Kshlerin, Gleason and Gottlieb","1623760984"
"3138","Kuhic Group","6380523065"
"3139","Trantow - Green","9716123116"
"3140","Upton LLC","1961541688"
"3141","Rodriguez and Sons","7847435578"
"3142","Christiansen, Marks and Moen","9131893163"
"3143","Okuneva LLC","5601437408"
"3144","Ruecker - Howe","8229128332"
"3145","Rempel, Trantow and Huels","6701839002"
"3146","Smitham, Trantow and Corwin","7168531220"
"3147","Graham, McClure and Hirthe","4359530218"
"3148","Heathcote and Sons","8255880607"
"3149","Bayer, Rempel and Treutel","3750445931"
"3150","Erdman, Walsh and Marquardt","4753635651"
"3151","Lynch, Konopelski and Yost","6238303662"
"3152","Hane - Daniel","2012369561"
"3153","Carter - Ratke","8339534319"
"3154","Fritsch Inc","8840025421"
"3155","Little - Gutkowski","2673555501"
"3156","Farrell - Stark","3574609108"
"3157","Jakubowski and Sons","9870079229"
"3158","Schaefer Inc","8605285001"
"3159","Hansen Inc","5313479903"
"3160","Emmerich, Waters and Lowe","2121899448"
"3161","Weimann - Brown","4887218168"
"3162","McDermott Inc","5216730427"
"3163","Stark, Koelpin and Schoen","294353046"
"3164","Jacobson, Brown and Quitzon","3333274523"
"3165","Gerlach - Cartwright","3739968303"
"3166","Cartwright - Doyle","5956359064"
"3167","Fisher - Bayer","8781425333"
"3168","Gusikowski Inc","5397277185"
"3169","Weimann - Schowalter","4475582857"
"3170","Runolfsson, Koch and Veum","1895268044"
"3171","Kautzer - Hettinger","5020590770"
"3172","Torp, Corwin and Wintheiser","4832400428"
"3173","Ebert - Hamill","8763969696"
"3174","Mohr - Schiller","3465534328"
"3175","Bahringer, Zulauf and Bogisich","3639552261"
"3176","Kuhic, Nitzsche and Jacobson","9711559226"
"3177","Hand - Kuhic","9763253241"
"3178","Sporer - Altenwerth","1815090588"
"3179","Lind - Mraz","6212267502"
"3180","Steuber, Upton and Aufderhar","5907297018"
"3181","Sporer, Wunsch and Ebert","2994999285"
"3182","Bogan - Hettinger","4272484850"
"3183","Johns, Lindgren and Quitzon","912464356"
"3184","Lang Group","4539197916"
"3185","Maggio, Parisian and Barton","9444354229"
"3186","Nienow, Larson and McLaughlin","9257553108"
"3187","Harris and Sons","1439675813"
"3188","VonRueden Inc","7637773779"
"3189","Labadie - Nader","3849723941"
"3190","Okuneva, Schinner and Krajcik","1716863996"
"3191","Bruen - Kiehn","3106320028"
"3192","Monahan, Barrows and Reichert","7010170940"
"3193","Green - Hirthe","5068394483"
"3194","Herzog Inc","9040702500"
"3195","Borer - Hilpert","1006374647"
"3196","Dietrich - Orn","1146369611"
"3197","Collier - Hammes","2811729119"
"3198","Friesen Inc","3998262377"
"3199","Murray - Prosacco","2249105073"
"3200","Tillman, Kuhn and White","2640041509"
"3201","Ernser - Hoeger","4239851343"
"3202","Reichert LLC","2796243575"
"3203","Murphy, Mosciski and Fadel","4007796564"
"3204","Orn LLC","305312235"
"3205","Wisoky Group","8819531321"
"3206","Botsford Group","3648540920"
"3207","Halvorson and Sons","7834990799"
"3208","Gottlieb - Koss","6954087491"
"3209","Marvin, Haag and Kunze","3089546590"
"3210","Leffler - Rippin","2136214659"
"3211","Hane, Kihn and Donnelly","8471882671"
"3212","Schaefer, O.Reilly and Gerhold","7710377149"
"3213","Pollich, Collier and West","2808036337"
"3214","Hagenes, Kuvalis and Mayer","3309047385"
"3215","Labadie - Beatty","9215268723"
"3216","Dibbert, Zulauf and Cassin","4556481619"
"3217","Purdy - Waters","5810576648"
"3218","Walsh - Yundt","9948835131"
"3219","Rogahn Group","9846021755"
"3220","Thompson, Hagenes and Gottlieb","4594647952"
"3221","Toy, Ward and Ortiz","5630798766"
"3222","Satterfield - Pfeffer","6374483030"
"3223","Prosacco, Deckow and Bauch","7895305301"
"3224","Bode - Crist","6679350484"
"3225","Kiehn Group","7176311714"
"3226","Roob Inc","3531116274"
"3227","Wunsch, Zieme and Jerde","6457510876"
"3228","Cole - Parker","4216712444"
"3229","Hoeger, Parker and Haley","5002514839"
"3230","Willms Inc","3667929676"
"3231","Hirthe - Beahan","8009410578"
"3232","Oberbrunner Inc","963794361"
"3233","Kunze, Moore and Kiehn","109455975"
"3234","Gottlieb LLC","1050193989"
"3235","Wilderman Group","815076908"
"3236","Raynor, Schowalter and Gerhold","8620434195"
"3237","Hintz, Adams and Goodwin","7121354373"
"3238","Bruen - Rosenbaum","2058695232"
"3239","Schuster LLC","3977409581"
"3240","Toy - Huels","4684489868"
"3241","Hansen - Halvorson","5503979648"
"3242","Gerlach Group","424289172"
"3243","Muller - Mann","7393998335"
"3244","Ledner, Hackett and Metz","5883547486"
"3245","Rolfson - Raynor","4273921359"
"3246","Barton, Muller and Grant","4447242192"
"3247","Durgan - O.Hara","3685476483"
"3248","D.Amore LLC","5854091399"
"3249","Wiza - Johnson","6249193553"
"3250","Jones Group","6178570473"
"3251","Parker LLC","3625311399"
"3252","Keeling LLC","9456303861"
"3253","Streich - Durgan","224234374"
"3254","Hahn and Sons","9606521281"
"3255","Thiel and Sons","5604678988"
"3256","Smitham LLC","3739685212"
"3257","Kuhn, Lockman and Beahan","1348432977"
"3258","Klocko Group","38455501"
"3259","Runolfsson and Sons","4449369025"
"3260","Schmeler Group","4480077146"
"3261","Mitchell Group","7779208486"
"3262","Hirthe Group","9583993123"
"3263","Heller LLC","7365344040"
"3264","Bernhard - Metz","3954733757"
"3265","Legros LLC","1452338027"
"3266","O.Keefe, Lowe and Haley","1038039789"
"3267","Block, Kohler and Carter","9800117105"
"3268","Blick - Sipes","1044222379"
"3269","Prohaska, Orn and Lubowitz","7278269962"
"3270","Weimann LLC","9291768677"
"3271","Kohler and Sons","6259871163"
"3272","Bergnaum - Rodriguez","4859429273"
"3273","Cassin Inc","8446088940"
"3274","Cummerata Inc","214077454"
"3275","Johns, Hegmann and Wolff","3306686611"
"3276","Hamill - Borer","5464807438"
"3277","Kuhn - Reynolds","5430725390"
"3278","Dibbert - O.Kon","6042896741"
"3279","Hahn, Beier and Keebler","2045065723"
"3280","Hettinger and Sons","3081980887"
"3281","Kuhn Group","3958431453"
"3282","Funk - O.Connell","4845506076"
"3283","Cummings, Paucek and Spencer","1270662112"
"3284","Harber LLC","7012733624"
"3285","Kovacek, Sawayn and Johnson","6780773948"
"3286","Feil Inc","7852874487"
"3287","Johns LLC","2785773837"
"3288","Nader and Sons","4111067840"
"3289","Bartell LLC","3358579409"
"3290","Ziemann, Jerde and Emmerich","5603417919"
"3291","Roberts and Sons","3733481089"
"3292","Bernier - Powlowski","1641042699"
"3293","Ruecker - Stanton","6477133857"
"3294","Vandervort, Gleason and Smitham","218038518"
"3295","Russel and Sons","3034313853"
"3296","Reynolds, Stehr and Quigley","4278976364"
"3297","Schaden - Jast","3514683018"
"3298","Simonis, Corkery and Muller","8364962809"
"3299","Funk, Cole and Cassin","7498459523"
"3300","Klein LLC","1889664022"
"3301","Langworth - Morar","9264892230"
"3302","Welch - Romaguera","6147911244"
"3303","Von Group","3993229029"
"3304","Sporer and Sons","139779256"
"3305","Hyatt LLC","9222486315"
"3306","Green Inc","9694359384"
"3307","Rogahn - Koelpin","6756885588"
"3308","Feest Group","5242098759"
"3309","Denesik LLC","2400543844"
"3310","O.Reilly, Lehner and Ruecker","7091920619"
"3311","Heidenreich and Sons","2625578610"
"3312","Satterfield and Sons","6803011631"
"3313","Botsford - Renner","5725687031"
"3314","Olson, Goyette and Walsh","756338018"
"3315","McGlynn LLC","422732060"
"3316","Sporer Group","5892731898"
"3317","VonRueden, Ritchie and Hackett","7360263271"
"3318","Hyatt and Sons","8681871390"
"3319","Monahan, Terry and Monahan","7189273115"
"3320","Crist - Bruen","141750243"
"3321","Bogisich Inc","3623005754"
"3322","Ernser Inc","3549884702"
"3323","Sipes - MacGyver","1347878009"
"3324","Dicki, Gleason and Schroeder","830773185"
"3325","Volkman Group","5942402523"
"3326","Howe, Ruecker and McGlynn","8545856865"
"3327","Pfeffer, Anderson and Ondricka","8566492900"
"3328","Bogan - Kulas","8802276080"
"3329","Borer, Tromp and Conroy","8050990893"
"3330","Waelchi - Schowalter","7644325832"
"3331","Hamill - Leuschke","537185763"
"3332","Flatley LLC","7917916189"
"3333","Harvey Group","4538924997"
"3334","Carroll, Daugherty and Heller","9810721390"
"3335","Okuneva, O.Conner and Weimann","5382082065"
"3336","Cormier - Kunde","6131073031"
"3337","Tremblay LLC","2632605725"
"3338","Lakin and Sons","8837123620"
"3339","Weimann, Douglas and Turner","1001541650"
"3340","Blick - Wintheiser","2468889959"
"3341","Mohr Inc","9129721814"
"3342","McLaughlin LLC","6730804122"
"3343","Kiehn LLC","1281955604"
"3344","Morar Group","5864031364"
"3345","Runolfsson - Schmitt","4582177271"
"3346","Durgan - Hauck","6608589190"
"3347","Ullrich Group","4690708061"
"3348","Oberbrunner Inc","2786717779"
"3349","Considine, Connelly and Leuschke","2372892312"
"3350","Krajcik - Grady","4256033777"
"3351","McDermott Inc","4414970539"
"3352","Reynolds, Marvin and Herzog","9308681949"
"3353","Willms - Boehm","5490735716"
"3354","Hand, Willms and VonRueden","5888209619"
"3355","Sauer, Nikolaus and Block","2000623298"
"3356","Brakus LLC","7421502351"
"3357","Hagenes - Rolfson","8577748987"
"3358","Nitzsche and Sons","1043303863"
"3359","Davis - Lesch","5213884032"
"3360","Kihn - Sipes","8450375983"
"3361","Bahringer, Franey and Romaguera","5098476666"
"3362","Hartmann - Orn","3771023556"
"3363","Homenick - O.Conner","1614844747"
"3364","Wolf, Padberg and Goldner","1250630355"
"3365","Block and Sons","164168915"
"3366","Mertz, Zieme and Quigley","4386580913"
"3367","Strosin LLC","925007692"
"3368","Fritsch, Davis and Murray","2308739959"
"3369","Heaney, Hilpert and Will","4998496190"
"3370","Effertz, Bradtke and Nicolas","3635746819"
"3371","Crona - Kris","6620093957"
"3372","Macejkovic, Pfannerstill and Rolfson","1958419893"
"3373","Kling LLC","470096977"
"3374","Monahan - Halvorson","2868452655"
"3375","Moen, Bernhard and Reilly","9087212933"
"3376","Cassin, Crooks and Haag","5693977374"
"3377","Hoppe - Watsica","7160451139"
"3378","Berge LLC","7037385107"
"3379","Leuschke - Littel","7855703705"
"3380","Lind, Schneider and Satterfield","1559250828"
"3381","Okuneva, Bartell and Dibbert","3025882867"
"3382","Kris, Grady and O.Kon","699212340"
"3383","D.Amore - Ward","6114499042"
"3384","Bernier, Schmitt and Feeney","6481807433"
"3385","Frami - Medhurst","3006207971"
"3386","King Inc","9251016046"
"3387","Ullrich, D.Amore and Herman","9160760966"
"3388","Schoen, Hodkiewicz and Schaefer","8975641856"
"3389","Emard - Hammes","4588247247"
"3390","Tromp, Stoltenberg and Kiehn","8450748917"
"3391","Mann - Zieme","2508617504"
"3392","Conn, Nitzsche and Crist","4405271666"
"3393","Lebsack and Sons","2131312199"
"3394","Gutmann, Denesik and Stanton","7414960587"
"3395","Romaguera LLC","7013593508"
"3396","Daniel - Morar","3245067445"
"3397","Dicki Group","8100345066"
"3398","Orn Inc","8808873323"
"3399","Stark - O.Keefe","6853351800"
"3400","Ondricka - Nitzsche","7508059018"
"3401","Kub and Sons","2421130573"
"3402","Braun - Beatty","5996623862"
"3403","Schmeler, Hills and Dach","7465786304"
"3404","Johnson LLC","8572259740"
"3405","O.Hara - Bins","965010368"
"3406","Konopelski Group","6438223980"
"3407","Wisoky Group","8960124702"
"3408","Kub - Ziemann","4086669927"
"3409","Prosacco - Kassulke","4196603157"
"3410","Armstrong - Will","4932646755"
"3411","Dare - Howell","836625803"
"3412","Kirlin, Daugherty and Jerde","2639074318"
"3413","Hahn and Sons","951556207"
"3414","Herman - Champlin","8412550412"
"3415","Toy, Ratke and Walker","2368241205"
"3416","Kemmer Group","9727615902"
"3417","Hermann, Rau and Nikolaus","5923293862"
"3418","Connelly - Lesch","7914656860"
"3419","Gleason - Hyatt","1447186907"
"3420","Jast - Lueilwitz","7866899576"
"3421","Paucek, Hahn and Bergstrom","1041293038"
"3422","Pollich - Hilll","914780700"
"3423","Grady - Stokes","8367315375"
"3424","Kilback Inc","9152371131"
"3425","O.Keefe Inc","2865952711"
"3426","Olson LLC","5953168373"
"3427","Swaniawski, Heidenreich and Douglas","8207341165"
"3428","Turner - Borer","7326725039"
"3429","Schaden, Blanda and Botsford","2012182046"
"3430","Wintheiser LLC","8853852313"
"3431","Powlowski, Shanahan and Lind","5588089782"
"3432","Cole - Renner","484989960"
"3433","Collins - Beier","7475150038"
"3434","Franey - Bechtelar","477636780"
"3435","Bednar, Skiles and Reynolds","1669190498"
"3436","O.Conner - Pollich","1703716949"
"3437","Oberbrunner, Conroy and Swaniawski","3524014097"
"3438","Ondricka - Champlin","8032981039"
"3439","Aufderhar, Lockman and Kerluke","4172618642"
"3440","Strosin, Farrell and O.Conner","727428187"
"3441","Rutherford and Sons","6687900838"
"3442","Lemke - Gleason","1158256582"
"3443","Klocko Inc","8983843683"
"3444","Renner - McClure","3036578498"
"3445","Okuneva - Johnston","9712807290"
"3446","Runolfsson LLC","1820456269"
"3447","Thompson, Roob and O.Reilly","6019249964"
"3448","Vandervort, Kuhlman and Altenwerth","3814641701"
"3449","Casper - Hermann","7233754721"
"3450","Armstrong, Friesen and Huels","7003940965"
"3451","Fadel Inc","5962560647"
"3452","O.Keefe, Larkin and Watsica","8941750466"
"3453","Leffler Inc","7858049615"
"3454","Fadel, Hoeger and Douglas","7681730419"
"3455","McClure and Sons","5943528865"
"3456","Crooks, Deckow and Lowe","7451672670"
"3457","Berge - Kessler","8554273478"
"3458","Senger, Shields and Kris","3241129314"
"3459","Stamm Inc","2977892028"
"3460","Stokes and Sons","1776067932"
"3461","Rau Inc","4198430624"
"3462","Swift, Murphy and Schroeder","3095195257"
"3463","Macejkovic Inc","2547961547"
"3464","Willms, Mraz and Little","4931137393"
"3465","Lowe, Stamm and Reynolds","6152752426"
"3466","Mertz and Sons","7668771794"
"3467","Collier - Leuschke","906634113"
"3468","Kuphal - Muller","3005169421"
"3469","Quitzon - Towne","3080603192"
"3470","Roberts, Ritchie and Prohaska","689278128"
"3471","Larkin Group","9921994158"
"3472","Leannon, Cronin and Hane","372156487"
"3473","Senger and Sons","2786042623"
"3474","Beier - Heaney","4457511013"
"3475","Johns and Sons","8195946844"
"3476","Rempel Inc","9893332451"
"3477","Breitenberg Inc","2284532195"
"3478","Bernhard - Schaefer","8669630753"
"3479","Lehner and Sons","5720650512"
"3480","Gottlieb - Rippin","3946548415"
"3481","Rempel, Kihn and Kerluke","763389951"
"3482","Hoeger - Cummings","7147729579"
"3483","Marks - Kemmer","7608117117"
"3484","Mayer - Nikolaus","8424150295"
"3485","Stracke, Pagac and Moen","2610997930"
"3486","Hayes, Grimes and Ratke","8875678995"
"3487","Purdy, Hartmann and Ondricka","4095467738"
"3488","Hintz - Wilderman","1097935272"
"3489","Wyman - Berge","6496765359"
"3490","Greenholt, Torphy and Will","3436758299"
"3491","Harber Group","8236023052"
"3492","Vandervort - Parisian","7755572293"
"3493","Altenwerth, Howell and Wisoky","7895562940"
"3494","Lowe Group","2243872951"
"3495","Littel, Bode and Kunde","1682953882"
